dataset,alpha,group,seed,e_star,best_val_acc,auc_val,final_gen_gap
BreastCancer,0.8,Baseline-LS,1,101,0.9890109896659851,0.0,0.010989010334014893
BreastCancer,1.0,Baseline-LS,1,101,0.9890109896659851,0.0,0.010989010334014893
BreastCancer,0.0,Baseline-LS,2,86,0.9560439586639404,0.0,0.04395604133605957
BreastCancer,0.2,Baseline-LS,2,86,0.9560439586639404,0.0,0.04395604133605957
BreastCancer,0.4,Baseline-LS,2,86,0.9560439586639404,0.0,0.04395604133605957
BreastCancer,0.6,Baseline-LS,2,86,0.9560439586639404,0.0,0.04395604133605957
BreastCancer,0.8,Baseline-LS,2,86,0.9560439586639404,0.0,0.04395604133605957
BreastCancer,1.0,Baseline-LS,2,86,0.9560439586639404,0.0,0.04395604133605957
BreastCancer,0.0,Baseline-LS,3,19,0.9780219793319702,0.0,0.04395604133605957
BreastCancer,0.2,Baseline-LS,3,19,0.9780219793319702,0.0,0.04395604133605957
BreastCancer,0.4,Baseline-LS,3,19,0.9780219793319702,0.0,0.04395604133605957
BreastCancer,0.6,Baseline-LS,3,19,0.9780219793319702,0.0,0.04395604133605957
BreastCancer,0.8,Baseline-LS,3,19,0.9780219793319702,0.0,0.04395604133605957
BreastCancer,1.0,Baseline-LS,3,19,0.9780219793319702,0.0,0.04395604133605957
BreastCancer,0.0,Baseline-LS,4,77,0.9560439586639404,0.0,0.04395604133605957
BreastCancer,0.2,Baseline-LS,4,77,0.9560439586639404,0.0,0.04395604133605957
BreastCancer,0.4,Baseline-LS,4,77,0.9560439586639404,0.0,0.04395604133605957
BreastCancer,0.6,Baseline-LS,4,77,0.9560439586639404,0.0,0.04395604133605957
BreastCancer,0.8,Baseline-LS,4,77,0.9560439586639404,0.0,0.04395604133605957
BreastCancer,1.0,Baseline-LS,4,77,0.9560439586639404,0.0,0.04395604133605957
BreastCancer,0.0,Baseline-LS,5,57,1.0,0.0,0.010989010334014893
BreastCancer,0.2,Baseline-LS,5,57,1.0,0.0,0.010989010334014893
BreastCancer,0.4,Baseline-LS,5,57,1.0,0.0,0.010989010334014893
BreastCancer,0.6,Baseline-LS,5,57,1.0,0.0,0.010989010334014893
BreastCancer,0.8,Baseline-LS,5,57,1.0,0.0,0.010989010334014893
BreastCancer,1.0,Baseline-LS,5,57,1.0,0.0,0.010989010334014893
BreastCancer,0.0,Baseline-LS,6,42,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.2,Baseline-LS,6,42,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.4,Baseline-LS,6,42,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.6,Baseline-LS,6,42,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.8,Baseline-LS,6,42,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,1.0,Baseline-LS,6,42,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.0,Baseline-LS,7,10,0.9670329689979553,0.0,0.03296703034704862
BreastCancer,0.2,Baseline-LS,7,10,0.9670329689979553,0.0,0.03296703034704862
BreastCancer,0.4,Baseline-LS,7,10,0.9670329689979553,0.0,0.03296703034704862
BreastCancer,0.6,Baseline-LS,7,10,0.9670329689979553,0.0,0.03296703034704862
BreastCancer,0.8,Baseline-LS,7,10,0.9670329689979553,0.0,0.03296703034704862
BreastCancer,1.0,Baseline-LS,7,10,0.9670329689979553,0.0,0.03296703034704862
BreastCancer,0.0,Baseline-LS,8,46,0.9560439586639404,0.0,0.05494505167007446
BreastCancer,0.2,Baseline-LS,8,46,0.9560439586639404,0.0,0.05494505167007446
BreastCancer,0.4,Baseline-LS,8,46,0.9560439586639404,0.0,0.05494505167007446
BreastCancer,0.6,Baseline-LS,8,46,0.9560439586639404,0.0,0.05494505167007446
BreastCancer,0.8,Baseline-LS,8,46,0.9560439586639404,0.0,0.05494505167007446
BreastCancer,1.0,Baseline-LS,8,46,0.9560439586639404,0.0,0.05494505167007446
BreastCancer,0.0,Baseline-LS,9,108,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.2,Baseline-LS,9,108,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.4,Baseline-LS,9,108,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.6,Baseline-LS,9,108,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.8,Baseline-LS,9,108,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,1.0,Baseline-LS,9,108,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.0,Baseline-LS,10,10,0.9670329689979553,0.0,0.05494505167007446
BreastCancer,0.2,Baseline-LS,10,10,0.9670329689979553,0.0,0.05494505167007446
BreastCancer,0.4,Baseline-LS,10,10,0.9670329689979553,0.0,0.05494505167007446
BreastCancer,0.6,Baseline-LS,10,10,0.9670329689979553,0.0,0.05494505167007446
BreastCancer,0.8,Baseline-LS,10,10,0.9670329689979553,0.0,0.05494505167007446
BreastCancer,1.0,Baseline-LS,10,10,0.9670329689979553,0.0,0.05494505167007446
BreastCancer,0.0,Baseline-LS,11,66,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.2,Baseline-LS,11,66,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.4,Baseline-LS,11,66,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.6,Baseline-LS,11,66,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.8,Baseline-LS,11,66,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,1.0,Baseline-LS,11,66,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.0,Baseline-LS,12,245,0.9670329689979553,0.0,0.03296703100204468
BreastCancer,0.2,Baseline-LS,12,245,0.9670329689979553,0.0,0.03296703100204468
BreastCancer,0.4,Baseline-LS,12,245,0.9670329689979553,0.0,0.03296703100204468
BreastCancer,0.6,Baseline-LS,12,245,0.9670329689979553,0.0,0.03296703100204468
BreastCancer,0.8,Baseline-LS,12,245,0.9670329689979553,0.0,0.03296703100204468
BreastCancer,1.0,Baseline-LS,12,245,0.9670329689979553,0.0,0.03296703100204468
BreastCancer,0.0,Baseline-LS,13,117,0.9890109896659851,0.0,0.010989010334014893
BreastCancer,0.2,Baseline-LS,13,117,0.9890109896659851,0.0,0.010989010334014893
BreastCancer,0.4,Baseline-LS,13,117,0.9890109896659851,0.0,0.010989010334014893
BreastCancer,0.6,Baseline-LS,13,117,0.9890109896659851,0.0,0.010989010334014893
BreastCancer,0.8,Baseline-LS,13,117,0.9890109896659851,0.0,0.010989010334014893
BreastCancer,1.0,Baseline-LS,13,117,0.9890109896659851,0.0,0.010989010334014893
BreastCancer,0.0,Baseline-LS,14,48,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.2,Baseline-LS,14,48,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.4,Baseline-LS,14,48,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.6,Baseline-LS,14,48,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.8,Baseline-LS,14,48,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,1.0,Baseline-LS,14,48,0.9780219793319702,0.0,0.021978020668029785
BreastCancer,0.0,Baseline-LS,15,13,0.9670329689979553,0.0,0.038461535841554095
BreastCancer,0.2,Baseline-LS,15,13,0.9670329689979553,0.0,0.038461535841554095
BreastCancer,0.4,Baseline-LS,15,13,0.9670329689979553,0.0,0.038461535841554095
BreastCancer,0.6,Baseline-LS,15,13,0.9670329689979553,0.0,0.038461535841554095
BreastCancer,0.8,Baseline-LS,15,13,0.9670329689979553,0.0,0.038461535841554095
BreastCancer,1.0,Baseline-LS,15,13,0.9670329689979553,0.0,0.038461535841554095
BreastCancer,0.0,Baseline-LS,16,47,1.0,0.0,0.021978020668029785
BreastCancer,0.2,Baseline-LS,16,47,1.0,0.0,0.021978020668029785
BreastCancer,0.4,Baseline-LS,16,47,1.0,0.0,0.021978020668029785
BreastCancer,0.6,Baseline-LS,16,47,1.0,0.0,0.021978020668029785
BreastCancer,0.8,Baseline-LS,16,47,1.0,0.0,0.021978020668029785
BreastCancer,1.0,Baseline-LS,16,47,1.0,0.0,0.021978020668029785
BreastCancer,0.0,Baseline-LS,17,73,0.9890109896659851,0.0,0.010989010334014893
BreastCancer,0.2,Baseline-LS,17,73,0.9890109896659851,0.0,0.010989010334014893
BreastCancer,0.4,Baseline-LS,17,73,0.9890109896659851,0.0,0.010989010334014893
BreastCancer,0.6,Baseline-LS,17,73,0.9890109896659851,0.0,0.010989010334014893
BreastCancer,0.8,Baseline-LS,17,73,0.9890109896659851,0.0,0.010989010334014893
BreastCancer,1.0,Baseline-LS,17,73,0.9890109896659851,0.0,0.010989010334014893
BreastCancer,0.0,Baseline-LS,18,44,0.9670329689979553,0.0,0.05494505167007446
BreastCancer,0.2,Baseline-LS,18,44,0.9670329689979553,0.0,0.05494505167007446
BreastCancer,0.4,Baseline-LS,18,44,0.9670329689979553,0.0,0.05494505167007446
BreastCancer,0.6,Baseline-LS,18,44,0.9670329689979553,0.0,0.05494505167007446
BreastCancer,0.8,Baseline-LS,18,44,0.9670329689979553,0.0,0.05494505167007446
BreastCancer,1.0,Baseline-LS,18,44,0.9670329689979553,0.0,0.05494505167007446
BreastCancer,0.0,Baseline-LS,19,64,0.9890109896659851,0.0,0.021978020668029785
BreastCancer,0.2,Baseline-LS,19,64,0.9890109896659851,0.0,0.021978020668029785
BreastCancer,0.4,Baseline-LS,19,64,0.9890109896659851,0.0,0.021978020668029785
BreastCancer,0.6,Baseline-LS,19,64,0.9890109896659851,0.0,0.021978020668029785
BreastCancer,0.8,Baseline-LS,19,64,0.9890109896659851,0.0,0.021978020668029785
BreastCancer,1.0,Baseline-LS,19,64,0.9890109896659851,0.0,0.021978020668029785
Digits,0.0,Baseline-LS,0,82,0.9790940880775452,0.0,0.017421603202819824
Digits,0.2,Baseline-LS,0,82,0.9790940880775452,0.0,0.017421603202819824
Digits,0.4,Baseline-LS,0,82,0.9790940880775452,0.0,0.017421603202819824
Digits,0.6,Baseline-LS,0,82,0.9790940880775452,0.0,0.017421603202819824
Digits,0.8,Baseline-LS,0,82,0.9790940880775452,0.0,0.017421603202819824
Digits,1.0,Baseline-LS,0,82,0.9790940880775452,0.0,0.017421603202819824
Digits,0.0,Baseline-LS,1,43,0.9825783967971802,0.0,0.017421603202819824
Digits,0.2,Baseline-LS,1,43,0.9825783967971802,0.0,0.017421603202819824
Digits,0.4,Baseline-LS,1,43,0.9825783967971802,0.0,0.017421603202819824
Digits,0.6,Baseline-LS,1,43,0.9825783967971802,0.0,0.017421603202819824
Digits,0.8,Baseline-LS,1,43,0.9825783967971802,0.0,0.017421603202819824
Digits,1.0,Baseline-LS,1,43,0.9825783967971802,0.0,0.017421603202819824
Digits,0.0,Baseline-LS,2,83,0.9721254110336304,0.0,0.020905911922454834
Digits,0.2,Baseline-LS,2,83,0.9721254110336304,0.0,0.020905911922454834
Digits,0.4,Baseline-LS,2,83,0.9721254110336304,0.0,0.020905911922454834
Digits,0.6,Baseline-LS,2,83,0.9721254110336304,0.0,0.020905911922454834
Digits,0.8,Baseline-LS,2,83,0.9721254110336304,0.0,0.020905911922454834
Digits,1.0,Baseline-LS,2,83,0.9721254110336304,0.0,0.020905911922454834
Digits,0.0,Baseline-LS,3,158,0.9721254110336304,0.0,0.024390220642089844
Digits,0.2,Baseline-LS,3,158,0.9721254110336304,0.0,0.024390220642089844
Digits,0.4,Baseline-LS,3,158,0.9721254110336304,0.0,0.024390220642089844
Digits,0.6,Baseline-LS,3,158,0.9721254110336304,0.0,0.024390220642089844
Digits,0.8,Baseline-LS,3,158,0.9721254110336304,0.0,0.024390220642089844
Digits,1.0,Baseline-LS,3,158,0.9721254110336304,0.0,0.024390220642089844
Digits,0.0,Baseline-LS,4,80,0.9825783967971802,0.0,0.010452985763549805
Digits,0.2,Baseline-LS,4,80,0.9825783967971802,0.0,0.010452985763549805
Digits,0.4,Baseline-LS,4,80,0.9825783967971802,0.0,0.010452985763549805
Digits,0.6,Baseline-LS,4,80,0.9825783967971802,0.0,0.010452985763549805
Digits,0.8,Baseline-LS,4,80,0.9825783967971802,0.0,0.010452985763549805
Digits,1.0,Baseline-LS,4,80,0.9825783967971802,0.0,0.010452985763549805
Digits,0.0,Baseline-LS,5,39,0.9721254110336304,0.0,0.02787458896636963
Digits,0.2,Baseline-LS,5,39,0.9721254110336304,0.0,0.02787458896636963
Digits,0.4,Baseline-LS,5,39,0.9721254110336304,0.0,0.02787458896636963
Digits,0.6,Baseline-LS,5,39,0.9721254110336304,0.0,0.02787458896636963
Digits,0.8,Baseline-LS,5,39,0.9721254110336304,0.0,0.02787458896636963
Digits,1.0,Baseline-LS,5,39,0.9721254110336304,0.0,0.02787458896636963
Digits,0.0,Baseline-LS,6,78,0.9547038078308105,0.0,0.04181182384490967
Digits,0.2,Baseline-LS,6,78,0.9547038078308105,0.0,0.04181182384490967
Digits,0.4,Baseline-LS,6,78,0.9547038078308105,0.0,0.04181182384490967
Digits,0.6,Baseline-LS,6,78,0.9547038078308105,0.0,0.04181182384490967
Digits,0.8,Baseline-LS,6,78,0.9547038078308105,0.0,0.04181182384490967
Digits,1.0,Baseline-LS,6,78,0.9547038078308105,0.0,0.04181182384490967
Digits,0.0,Baseline-LS,7,111,0.9790940880775452,0.0,0.020905911922454834
Digits,0.2,Baseline-LS,7,111,0.9790940880775452,0.0,0.020905911922454834
Digits,0.4,Baseline-LS,7,111,0.9790940880775452,0.0,0.020905911922454834
Digits,0.6,Baseline-LS,7,111,0.9790940880775452,0.0,0.020905911922454834
Digits,0.8,Baseline-LS,7,111,0.9790940880775452,0.0,0.020905911922454834
Digits,1.0,Baseline-LS,7,111,0.9790940880775452,0.0,0.020905911922454834
Digits,0.0,Baseline-LS,8,112,0.9651567935943604,0.0,0.03135889768600464
Digits,0.2,Baseline-LS,8,112,0.9651567935943604,0.0,0.03135889768600464
Digits,0.4,Baseline-LS,8,112,0.9651567935943604,0.0,0.03135889768600464
Digits,0.6,Baseline-LS,8,112,0.9651567935943604,0.0,0.03135889768600464
Digits,0.8,Baseline-LS,8,112,0.9651567935943604,0.0,0.03135889768600464
Digits,1.0,Baseline-LS,8,112,0.9651567935943604,0.0,0.03135889768600464
Digits,0.0,Baseline-LS,9,167,0.9686411023139954,0.0,0.02787458896636963
Digits,0.2,Baseline-LS,9,167,0.9686411023139954,0.0,0.02787458896636963
Digits,0.4,Baseline-LS,9,167,0.9686411023139954,0.0,0.02787458896636963
Digits,0.6,Baseline-LS,9,167,0.9686411023139954,0.0,0.02787458896636963
Digits,0.8,Baseline-LS,9,167,0.9686411023139954,0.0,0.02787458896636963
Digits,1.0,Baseline-LS,9,167,0.9686411023139954,0.0,0.02787458896636963
Digits,0.0,Baseline-LS,10,78,0.9651567935943604,0.0,0.03135889768600464
Digits,0.2,Baseline-LS,10,78,0.9651567935943604,0.0,0.03135889768600464
Digits,0.4,Baseline-LS,10,78,0.9651567935943604,0.0,0.03135889768600464
Digits,0.6,Baseline-LS,10,78,0.9651567935943604,0.0,0.03135889768600464
Digits,0.8,Baseline-LS,10,78,0.9651567935943604,0.0,0.03135889768600464
Digits,1.0,Baseline-LS,10,78,0.9651567935943604,0.0,0.03135889768600464
Digits,0.0,Baseline-LS,11,78,0.9686411023139954,0.0,0.02787458896636963
Digits,0.2,Baseline-LS,11,78,0.9686411023139954,0.0,0.02787458896636963
Digits,0.4,Baseline-LS,11,78,0.9686411023139954,0.0,0.02787458896636963
Digits,0.6,Baseline-LS,11,78,0.9686411023139954,0.0,0.02787458896636963
Digits,0.8,Baseline-LS,11,78,0.9686411023139954,0.0,0.02787458896636963
Digits,1.0,Baseline-LS,11,78,0.9686411023139954,0.0,0.02787458896636963
Digits,0.0,Baseline-LS,12,65,0.9581881761550903,0.0,0.04181182384490967
Digits,0.2,Baseline-LS,12,65,0.9581881761550903,0.0,0.04181182384490967
Digits,0.4,Baseline-LS,12,65,0.9581881761550903,0.0,0.04181182384490967
Digits,0.6,Baseline-LS,12,65,0.9581881761550903,0.0,0.04181182384490967
Digits,0.8,Baseline-LS,12,65,0.9581881761550903,0.0,0.04181182384490967
Digits,1.0,Baseline-LS,12,65,0.9581881761550903,0.0,0.04181182384490967
Digits,0.0,Baseline-LS,13,76,0.9686411023139954,0.0,0.03484320640563965
Digits,0.2,Baseline-LS,13,76,0.9686411023139954,0.0,0.03484320640563965
Digits,0.4,Baseline-LS,13,76,0.9686411023139954,0.0,0.03484320640563965
Digits,0.6,Baseline-LS,13,76,0.9686411023139954,0.0,0.03484320640563965
Digits,0.8,Baseline-LS,13,76,0.9686411023139954,0.0,0.03484320640563965
Digits,1.0,Baseline-LS,13,76,0.9686411023139954,0.0,0.03484320640563965
Digits,0.0,Baseline-LS,14,72,0.9756097793579102,0.0,0.024390220642089844
Digits,0.2,Baseline-LS,14,72,0.9756097793579102,0.0,0.024390220642089844
Digits,0.4,Baseline-LS,14,72,0.9756097793579102,0.0,0.024390220642089844
Digits,0.6,Baseline-LS,14,72,0.9756097793579102,0.0,0.024390220642089844
Digits,0.8,Baseline-LS,14,72,0.9756097793579102,0.0,0.024390220642089844
Digits,1.0,Baseline-LS,14,72,0.9756097793579102,0.0,0.024390220642089844
Digits,0.0,Baseline-LS,15,82,0.9825783967971802,0.0,0.013937294483184814
Digits,0.2,Baseline-LS,15,82,0.9825783967971802,0.0,0.013937294483184814
Digits,0.4,Baseline-LS,15,82,0.9825783967971802,0.0,0.013937294483184814
Digits,0.6,Baseline-LS,15,82,0.9825783967971802,0.0,0.013937294483184814
Digits,0.8,Baseline-LS,15,82,0.9825783967971802,0.0,0.013937294483184814
Digits,1.0,Baseline-LS,15,82,0.9825783967971802,0.0,0.013937294483184814
Digits,0.0,Baseline-LS,16,154,0.9756097793579102,0.0,0.024390220642089844
Digits,0.2,Baseline-LS,16,154,0.9756097793579102,0.0,0.024390220642089844
Digits,0.4,Baseline-LS,16,154,0.9756097793579102,0.0,0.024390220642089844
Digits,0.6,Baseline-LS,16,154,0.9756097793579102,0.0,0.024390220642089844
Digits,0.8,Baseline-LS,16,154,0.9756097793579102,0.0,0.024390220642089844
Digits,1.0,Baseline-LS,16,154,0.9756097793579102,0.0,0.024390220642089844
Digits,0.0,Baseline-LS,17,125,0.9721254110336304,0.0,0.024390220642089844
Digits,0.2,Baseline-LS,17,125,0.9721254110336304,0.0,0.024390220642089844
Digits,0.4,Baseline-LS,17,125,0.9721254110336304,0.0,0.024390220642089844
Digits,0.6,Baseline-LS,17,125,0.9721254110336304,0.0,0.024390220642089844
Digits,0.8,Baseline-LS,17,125,0.9721254110336304,0.0,0.024390220642089844
Digits,1.0,Baseline-LS,17,125,0.9721254110336304,0.0,0.024390220642089844
Digits,0.0,Baseline-LS,18,46,0.99303138256073,0.0,0.010452985763549805
Digits,0.2,Baseline-LS,18,46,0.99303138256073,0.0,0.010452985763549805
Digits,0.4,Baseline-LS,18,46,0.99303138256073,0.0,0.010452985763549805
Digits,0.6,Baseline-LS,18,46,0.99303138256073,0.0,0.010452985763549805
Digits,0.8,Baseline-LS,18,46,0.99303138256073,0.0,0.010452985763549805
Digits,1.0,Baseline-LS,18,46,0.99303138256073,0.0,0.010452985763549805
Digits,0.0,Baseline-LS,19,80,0.9686411023139954,0.0,0.03135889768600464
Digits,0.2,Baseline-LS,19,80,0.9686411023139954,0.0,0.03135889768600464
Digits,0.4,Baseline-LS,19,80,0.9686411023139954,0.0,0.03135889768600464
Digits,0.6,Baseline-LS,19,80,0.9686411023139954,0.0,0.03135889768600464
Digits,0.8,Baseline-LS,19,80,0.9686411023139954,0.0,0.03135889768600464
Digits,1.0,Baseline-LS,19,80,0.9686411023139954,0.0,0.03135889768600464
Glass,0.0,Baseline-LS,0,167,0.6764705777168274,0.0,0.1926683541657268
Glass,0.2,Baseline-LS,0,167,0.6764705777168274,0.0,0.1926683541657268
Glass,0.4,Baseline-LS,0,167,0.6764705777168274,0.0,0.1926683541657268
Glass,0.6,Baseline-LS,0,167,0.6764705777168274,0.0,0.1926683541657268
Glass,0.8,Baseline-LS,0,167,0.6764705777168274,0.0,0.1926683541657268
Glass,1.0,Baseline-LS,0,167,0.6764705777168274,0.0,0.1926683541657268
Glass,0.0,Baseline-LS,1,90,0.6764705777168274,0.0,0.14919009329616162
Glass,0.2,Baseline-LS,1,90,0.6764705777168274,0.0,0.14919009329616162
Glass,0.4,Baseline-LS,1,90,0.6764705777168274,0.0,0.14919009329616162
Glass,0.6,Baseline-LS,1,90,0.6764705777168274,0.0,0.14919009329616162
Glass,0.8,Baseline-LS,1,90,0.6764705777168274,0.0,0.14919009329616162
Glass,1.0,Baseline-LS,1,90,0.6764705777168274,0.0,0.14919009329616162
Glass,0.0,Baseline-LS,2,63,0.6764705777168274,0.0,0.07630009927611425
Glass,0.2,Baseline-LS,2,63,0.6764705777168274,0.0,0.07630009927611425
Glass,0.4,Baseline-LS,2,63,0.6764705777168274,0.0,0.07630009927611425
Glass,0.6,Baseline-LS,2,63,0.6764705777168274,0.0,0.07630009927611425
Glass,0.8,Baseline-LS,2,63,0.6764705777168274,0.0,0.07630009927611425
Glass,1.0,Baseline-LS,2,63,0.6764705777168274,0.0,0.07630009927611425
Glass,0.0,Baseline-LS,3,64,0.529411792755127,0.0,0.23870414927385852
Glass,0.2,Baseline-LS,3,64,0.529411792755127,0.0,0.23870414927385852
Glass,0.4,Baseline-LS,3,64,0.529411792755127,0.0,0.23870414927385852
Glass,0.6,Baseline-LS,3,64,0.529411792755127,0.0,0.23870414927385852
Glass,0.8,Baseline-LS,3,64,0.529411792755127,0.0,0.23870414927385852
Glass,1.0,Baseline-LS,3,64,0.529411792755127,0.0,0.23870414927385852
Glass,0.0,Baseline-LS,4,61,0.6470588445663452,0.0,0.1641091324281001
Glass,0.2,Baseline-LS,4,61,0.6470588445663452,0.0,0.1641091324281001
Glass,0.4,Baseline-LS,4,61,0.6470588445663452,0.0,0.1641091324281001
Glass,0.6,Baseline-LS,4,61,0.6470588445663452,0.0,0.1641091324281001
Glass,0.8,Baseline-LS,4,61,0.6470588445663452,0.0,0.1641091324281001
Glass,1.0,Baseline-LS,4,61,0.6470588445663452,0.0,0.1641091324281001
Glass,0.0,Baseline-LS,5,76,0.6176470518112183,0.0,0.25191816558008606
Glass,0.2,Baseline-LS,5,76,0.6176470518112183,0.0,0.25191816558008606
Glass,0.4,Baseline-LS,5,76,0.6176470518112183,0.0,0.25191816558008606
Glass,0.6,Baseline-LS,5,76,0.6176470518112183,0.0,0.25191816558008606
Glass,0.8,Baseline-LS,5,76,0.6176470518112183,0.0,0.25191816558008606
Glass,1.0,Baseline-LS,5,76,0.6176470518112183,0.0,0.25191816558008606
Glass,0.0,Baseline-LS,6,81,0.44117647409439087,0.0,0.3704177288041599
Glass,0.2,Baseline-LS,6,81,0.44117647409439087,0.0,0.3704177288041599
Glass,0.4,Baseline-LS,6,81,0.44117647409439087,0.0,0.3704177288041599
Glass,0.6,Baseline-LS,6,81,0.44117647409439087,0.0,0.3704177288041599
Glass,0.8,Baseline-LS,6,81,0.44117647409439087,0.0,0.3704177288041599
Glass,1.0,Baseline-LS,6,81,0.44117647409439087,0.0,0.3704177288041599
Glass,0.0,Baseline-LS,7,85,0.5882353186607361,0.0,0.3107416914856952
Glass,0.2,Baseline-LS,7,85,0.5882353186607361,0.0,0.3107416914856952
Glass,0.4,Baseline-LS,7,85,0.5882353186607361,0.0,0.3107416914856952
Glass,0.6,Baseline-LS,7,85,0.5882353186607361,0.0,0.3107416914856952
Glass,0.8,Baseline-LS,7,85,0.5882353186607361,0.0,0.3107416914856952
Glass,1.0,Baseline-LS,7,85,0.5882353186607361,0.0,0.3107416914856952
Glass,0.0,Baseline-LS,8,65,0.5588235259056091,0.0,0.2958226523537567
Glass,0.2,Baseline-LS,8,65,0.5588235259056091,0.0,0.2958226523537567
Glass,0.4,Baseline-LS,8,65,0.5588235259056091,0.0,0.2958226523537567
Glass,0.6,Baseline-LS,8,65,0.5588235259056091,0.0,0.2958226523537567
Glass,0.8,Baseline-LS,8,65,0.5588235259056091,0.0,0.2958226523537567
Glass,1.0,Baseline-LS,8,65,0.5588235259056091,0.0,0.2958226523537567
Glass,0.0,Baseline-LS,9,76,0.7058823704719543,0.0,0.1926683541657268
Glass,0.2,Baseline-LS,9,76,0.7058823704719543,0.0,0.1926683541657268
Glass,0.4,Baseline-LS,9,76,0.7058823704719543,0.0,0.1926683541657268
Glass,0.6,Baseline-LS,9,76,0.7058823704719543,0.0,0.1926683541657268
Glass,0.8,Baseline-LS,9,76,0.7058823704719543,0.0,0.1926683541657268
Glass,1.0,Baseline-LS,9,76,0.7058823704719543,0.0,0.1926683541657268
Glass,0.0,Baseline-LS,10,110,0.7058823704719543,0.0,0.09079285289930261
Glass,0.2,Baseline-LS,10,110,0.7058823704719543,0.0,0.09079285289930261
Glass,0.4,Baseline-LS,10,110,0.7058823704719543,0.0,0.09079285289930261
Glass,0.6,Baseline-LS,10,110,0.7058823704719543,0.0,0.09079285289930261
Glass,0.8,Baseline-LS,10,110,0.7058823704719543,0.0,0.09079285289930261
Glass,1.0,Baseline-LS,10,110,0.7058823704719543,0.0,0.09079285289930261
Glass,0.0,Baseline-LS,11,28,0.529411792755127,0.0,0.19437337699143786
Glass,0.2,Baseline-LS,11,28,0.529411792755127,0.0,0.19437337699143786
Glass,0.4,Baseline-LS,11,28,0.529411792755127,0.0,0.19437337699143786
Glass,0.6,Baseline-LS,11,28,0.529411792755127,0.0,0.19437337699143786
Glass,0.8,Baseline-LS,11,28,0.529411792755127,0.0,0.19437337699143786
Glass,1.0,Baseline-LS,11,28,0.529411792755127,0.0,0.19437337699143786
Glass,0.0,Baseline-LS,12,44,0.5,0.0,0.2971014492753623
Glass,0.2,Baseline-LS,12,44,0.5,0.0,0.2971014492753623
Glass,0.4,Baseline-LS,12,44,0.5,0.0,0.2971014492753623
Glass,0.6,Baseline-LS,12,44,0.5,0.0,0.2971014492753623
Glass,0.8,Baseline-LS,12,44,0.5,0.0,0.2971014492753623
Glass,1.0,Baseline-LS,12,44,0.5,0.0,0.2971014492753623
Glass,0.0,Baseline-LS,13,58,0.7647058963775635,0.0,0.06138106014417566
Glass,0.2,Baseline-LS,13,58,0.7647058963775635,0.0,0.06138106014417566
Glass,0.4,Baseline-LS,13,58,0.7647058963775635,0.0,0.06138106014417566
Glass,0.6,Baseline-LS,13,58,0.7647058963775635,0.0,0.06138106014417566
Glass,0.8,Baseline-LS,13,58,0.7647058963775635,0.0,0.06138106014417566
Glass,1.0,Baseline-LS,13,58,0.7647058963775635,0.0,0.06138106014417566
Glass,0.0,Baseline-LS,14,61,0.5882353186607361,0.0,0.16453535833220556
Glass,0.2,Baseline-LS,14,61,0.5882353186607361,0.0,0.16453535833220556
Glass,0.4,Baseline-LS,14,61,0.5882353186607361,0.0,0.16453535833220556
Glass,0.6,Baseline-LS,14,61,0.5882353186607361,0.0,0.16453535833220556
Glass,0.8,Baseline-LS,14,61,0.5882353186607361,0.0,0.16453535833220556
Glass,1.0,Baseline-LS,14,61,0.5882353186607361,0.0,0.16453535833220556
Glass,0.0,Baseline-LS,15,45,0.5882353186607361,0.0,0.23785163786100305
Glass,0.2,Baseline-LS,15,45,0.5882353186607361,0.0,0.23785163786100305
Glass,0.4,Baseline-LS,15,45,0.5882353186607361,0.0,0.23785163786100305
Glass,0.6,Baseline-LS,15,45,0.5882353186607361,0.0,0.23785163786100305
Glass,0.8,Baseline-LS,15,45,0.5882353186607361,0.0,0.23785163786100305
Glass,1.0,Baseline-LS,15,45,0.5882353186607361,0.0,0.23785163786100305
Glass,0.0,Baseline-LS,16,110,0.6176470518112183,0.0,0.2225063728249591
